file,sheet,row,year,category,asset,side,entry_date,exit_date,pnl,side_norm
Journal 2018 - Ficou muito complexa para gerenciar - nao gostei.xlsx,Position Trades,37,2018,Futuros,WDOG18,Long,2018-03-07,2018-03-07,-674.9999999999418,Compra/Long
Journal 2018 - Ficou muito complexa para gerenciar - nao gostei.xlsx,Position Trades,38,2018,Futuros,WDOG18,Long,2018-03-07,2018-03-07,-600.0,Compra/Long
My Trading Log 2018.xlsx,Position Trade - Futuros,4,2018,Futuros,CCMH18,COMPRA,-,2018-02-28,15939.0,Compra/Long
My Trading Log 2018.xlsx,Position Trade - Futuros,5,2018,Futuros,BGIK18,VENDA,-,2018-02-20,-2772.0,Venda/Short
My Trading Log 2018.xlsx,Position Trade - Futuros,6,2018,Futuros,ICFH18,VENDA,-,2018-02-22,19722.023999999976,Venda/Short
My Trading Log 2018.xlsx,Position Trade - Futuros,7,2018,Futuros,BGIK18,COMPRA,-,2018-02-23,-1980.0,Compra/Long
My Trading Log 2018.xlsx,Position Trade - Futuros,8,2018,Futuros,CCMH18,COMPRA,2018-03-02,2018-03-07,-1404.0,Compra/Long
My Trading Log 2018.xlsx,Position Trade - Futuros,9,2018,Futuros,CCMH18,COMPRA,2018-03-20,2018-03-22,-2709.0,Compra/Long
My Trading Log 2018.xlsx,Position Trade - Futuros,10,2018,Futuros,ICFU18,VENDA,2018-02-23,2018-04-27,1628.423999999999,Venda/Short
My Trading Log 2018.xlsx,Position Trade - Futuros,11,2018,Futuros,ICFU18,VENDA,2018-03-23,2018-04-27,-5841.0,Venda/Short
My Trading Log 2018.xlsx,Position Trade - Futuros,12,2018,Futuros,BGIK18,VENDA,2018-03-05,2018-04-04,-1072.5,Venda/Short
My Trading Log 2018.xlsx,Position Trade - Futuros,13,2018,Futuros,BGIK18,VENDA,2018-03-23,2018-04-04,-3893.999999999971,Venda/Short
My Trading Log 2018.xlsx,Position Trade - Futuros,14,2018,Futuros,CCMU18,COMPRA,2018-03-06,2018-05-29,45450.0,Compra/Long
My Trading Log 2018.xlsx,Position Trade - Futuros,15,2018,Futuros,CCMU18,COMPRA,2018-04-27,2018-05-29,10755.0,Compra/Long
My Trading Log 2018.xlsx,Position Trade - Futuros,16,2018,Futuros,CCMU18,COMPRA,2018-05-16,2018-05-29,-1836.0,Compra/Long
My Trading Log 2018.xlsx,Position Trade - Futuros,17,2018,Futuros,BGIK18,VENDA,2018-05-10,2018-05-29,-6375.599999999977,Venda/Short
My Trading Log 2018.xlsx,Position Trade - Futuros,18,2018,Futuros,ICFU18,VENDA,2018-05-07,2018-05-21,2098.800000000003,Venda/Short
My Trading Log 2018.xlsx,Position Trade - Futuros,19,2018,Futuros,ICFU18,VENDA,2018-06-05,2018-06-26,6225.0,Venda/Short
My Trading Log 2018.xlsx,Position Trade - Futuros,20,2018,Futuros,ICFU18,VENDA,2018-06-14,2018-06-26,-465.0,Venda/Short
My Trading Log 2018.xlsx,Position Trade - Futuros,21,2018,Futuros,CCMU18,COMPRA,2018-06-07,2018-06-11,-5872.5,Compra/Long
My Trading Log 2018.xlsx,Position Trade - Futuros,22,2018,Futuros,ICFU18,VENDA,2018-07-05,2018-07-06,-7161.0,Venda/Short
My Trading Log 2018.xlsx,Position Trade - Futuros,23,2018,Futuros,BGIV18,COMPRA,2018-06-05,2018-07-10,-4831.199999999953,Compra/Long
My Trading Log 2018.xlsx,Position Trade - Futuros,24,2018,Futuros,ICFU18,VENDA,2018-07-12,2018-07-23,-7461.29999999993,Venda/Short
My Trading Log 2018.xlsx,Position Trade - Futuros,25,2018,Futuros,BGIK18,VENDA,2018-07-16,2018-07-18,-6177.600000000093,Venda/Short
My Trading Log 2018.xlsx,Position Trade - Futuros,26,2018,Futuros,CCMU18,COMPRA,2018-08-08,2018-08-10,-3888.0,Compra/Long
My Trading Log 2018.xlsx,Position Trade - Futuros,27,2018,Futuros,CCMU18,COMPRA,2018-06-28,2018-08-28,14184.0,Compra/Long
My Trading Log 2018.xlsx,Position Trade - Futuros,28,2018,Futuros,CCMU18,COMPRA,2018-07-17,2018-08-28,9360.0,Compra/Long
My Trading Log 2018.xlsx,Position Trade - Futuros,29,2018,Futuros,CCMU18,COMPRA,2018-07-25,2018-08-28,4356.0,Compra/Long
My Trading Log 2018.xlsx,Position Trade - Futuros,30,2018,Futuros,CCMU18,COMPRA,2018-08-22,2018-08-28,-3195.0,Compra/Long
My Trading Log 2018.xlsx,Position Trade - Futuros,31,2018,Futuros,ICFU18,VENDA,2018-07-23,2018-08-23,26334.00000000006,Venda/Short
My Trading Log 2018.xlsx,Position Trade - Futuros,32,2018,Futuros,BGIV18,COMPRA,2018-08-28,2018-09-19,1220.9999999999418,Compra/Long
My Trading Log 2018.xlsx,Position Trade - Futuros,33,2018,Futuros,BGIV18,COMPRA,2018-09-13,2018-09-19,-4785.000000000058,Compra/Long
My Trading Log 2018.xlsx,Position Trade - Futuros,34,2018,Futuros,CCMU18,COMPRA,2018-09-21,2018-09-26,-4504.5,Compra/Long
My Trading Log 2018.xlsx,Position Trade - Futuros,35,2018,Futuros,BGIV18,COMPRA,2018-09-24,2018-09-26,-4550.699999999953,Compra/Long
My Trading Log 2018.xlsx,Position Trade - Futuros,36,2018,Futuros,CCMK19,VENDA,2018-10-10,2018-12-18,1107.0,Venda/Short
My Trading Log 2018.xlsx,Position Trade - Futuros,37,2018,Futuros,ICFZ18,COMPRA,2018-11-05,2018-11-12,-3218.9999999999927,Compra/Long
My Trading Log 2018.xlsx,Position Trade - Futuros,38,2018,Futuros,CCMK19,VENDA,2018-11-16,2018-12-18,-5355.000000000029,Venda/Short
My Trading Log 2018.xlsx,Position Trade - Futuros,39,2018,Futuros,ICFH19,VENDA,2019-11-29,-,2318.0,Venda/Short
My Trading Log 2018.xlsx,Position Trade - Futuros,40,2018,Futuros,BGIK19,COMPRA,2018-12-12,-,-990.0,Compra/Long
My Trading Log 2018.xlsx,Position Trade - Futuros,41,2018,Futuros,CCMK19,COMPRA,2018-12-21,-,1125.0,Compra/Long
My Trading Log 2018.xlsx,Position - Ações (BlueShips),5,2018,Ações,VALE3,COMPRA,2018-03-29,2018-05-18,2438.0,Compra/Long
My Trading Log 2018.xlsx,Position - Ações (BlueShips),6,2018,Ações,VALE3,COMPRA,-,2018-05-18,17083.0,Compra/Long
My Trading Log 2018.xlsx,Position - Ações (BlueShips),7,2018,Ações,PETR4,COMPRA,2018-05-07,2018-05-17,4770.0,Compra/Long
My Trading Log 2018.xlsx,Position - Ações (BlueShips),8,2018,Ações,PETR4,VENDA,2018-05-24,2018-05-24,-2800.0,Venda/Short
My Trading Log 2018.xlsx,Position - Ações (BlueShips),9,2018,Ações,PETR4,VENDA,2018-05-28,2018-05-28,4675.0,Venda/Short
My Trading Log 2018.xlsx,Position - Ações (BlueShips),10,2018,Ações,PETR4,VENDA,2018-05-28,2018-05-28,680.0,Venda/Short
My Trading Log 2018.xlsx,Position - Ações (BlueShips),11,2018,Ações,PETR4,VENDA,2018-05-29,2018-05-29,-4350.0,Venda/Short
My Trading Log 2018.xlsx,Position - Ações (BlueShips),12,2018,Ações,VALE3,COMPRA,2018-06-05,2018-06-08,-2024.0,Compra/Long
My Trading Log 2018.xlsx,Position - Ações (BlueShips),13,2018,Ações,BRFS3,VENDA,2018-06-12,2018-07-05,-950.0,Venda/Short
My Trading Log 2018.xlsx,Position - Ações (BlueShips),14,2018,Ações,ECOR3,VENDA,2018-06-12,2018-07-05,-1840.0,Venda/Short
My Trading Log 2018.xlsx,Position - Ações (BlueShips),15,2018,Ações,VALE3,COMPRA,2018-07-17,2018-08-15,324.0,Compra/Long
My Trading Log 2018.xlsx,Position - Ações (BlueShips),16,2018,Ações,PETR4,COMPRA,2018-08-02,2018-08-15,-2888.0,Compra/Long
My Trading Log 2018.xlsx,Position - Ações (BlueShips),17,2018,Ações,VALE3,COMPRA,2018-08-27,2018-10-05,2784.0,Compra/Long
My Trading Log 2018.xlsx,Position - Ações (BlueShips),18,2018,Ações,PETR4,COMPRA,2018-09-27,2018-10-08,12306.0,Compra/Long
My Trading Log 2018.xlsx,Position - Ações (BlueShips),19,2018,Ações,VALE3,COMPRA,2018-10-09,2018-10-24,-4556.0,Compra/Long
My Trading Log 2018.xlsx,Position - Ações (BlueShips),20,2018,Ações,HYPE3,COMPRA,2018-10-23,2018-10-26,-1400.0,Compra/Long
My Trading Log 2018.xlsx,Position - Ações (BlueShips),21,2018,Ações,ABEV3,VENDA,2018-10-10,2018-12-03,513.0,Venda/Short
My Trading Log 2018.xlsx,Position - Ações (BlueShips),22,2018,Ações,B3SA3,COMPRA,2018-10-16,2018-12-27,2737.0,Compra/Long
My Trading Log 2018.xlsx,Position - Ações (BlueShips),23,2018,Ações,PETR4,COMPRA,2018-10-29,2018-11-09,-4784.0,Compra/Long
My Trading Log 2018.xlsx,Position - Ações (BlueShips),24,2018,Ações,CPLE6,COMPRA,2018-10-29,2018-12-07,20502.0,Compra/Long
My Trading Log 2018.xlsx,Position - Ações (BlueShips),25,2018,Ações,GOAU4,COMPRA,2018-11-07,2018-11-12,-521.9999999999991,Compra/Long
My Trading Log 2018.xlsx,Position - Ações (BlueShips),26,2018,Ações,BRML3,COMPRA,2018-11-16,-,1068.0,Compra/Long
My Trading Log 2018.xlsx,Position - Ações (BlueShips),27,2018,Ações,BRSF3,COMPRA,2018-12-05,-,-882.0,Compra/Long
My Trading Log 2020.xlsx,Trades - Futuros,3,2020,Futuros,ICFH20,C,2019-12-26,2020-01-02,-7102.0,Compra/Long
My Trading Log 2020.xlsx,Trades - Futuros,4,2020,Futuros,CCMH20,C,2019-12-26,2020-01-16,11988.0,Compra/Long
My Trading Log 2020.xlsx,Trades - Futuros,5,2020,Futuros,CCMH20,C,2020-01-06,2020-01-16,2088.0,Compra/Long
My Trading Log 2020.xlsx,Trades - Futuros,6,2020,Futuros,CCMH20,C,2020-01-06,2020-01-16,-112.5,Compra/Long
My Trading Log 2020.xlsx,Trades - Futuros,7,2020,Futuros,CCMH20,V,2020-01-16,2020-01-17,-3150.0,Venda/Short
My Trading Log 2020.xlsx,Trades - Futuros,8,2020,Futuros,CCMH20,C,2020-01-23,2020-01-24,-2110.5,Compra/Long
My Trading Log 2020.xlsx,Trades - Futuros,9,2020,Futuros,CCMH20,V,2020-01-29,2020-01-30,-5670.0,Venda/Short
My Trading Log 2020.xlsx,Trades - Futuros,10,2020,Futuros,CCMH20,V,2020-02-03,-,-22.5,Venda/Short
My Trading Log 2020.xlsx,Trades - Futuros,11,2020,Futuros,CCMH20,V,2020-02-03,2020-02-04,477.0,Venda/Short
My Trading Log 2020.xlsx,Trades - Futuros,12,2020,Futuros,CCMH20,V,2020-02-03,2020-02-04,1282.5,Venda/Short
My Trading Log 2020.xlsx,Trades - Futuros,13,2020,Futuros,WDOH20,C,2020-02-07,2020-02-11,-489.9999999999709,Compra/Long
My Trading Log 2020.xlsx,Trades - Futuros,14,2020,Futuros,BGIG20,C,2020-01-31,-,1339.7999999999884,Compra/Long
My Trading Log 2020.xlsx,Trades - Futuros,15,2020,Futuros,CCMH20,C,2020-02-06,2020-02-17,10368.0,Compra/Long
My Trading Log 2020.xlsx,Trades - Futuros,16,2020,Futuros,BGIG20,C,2020-02-12,-,-805.1999999999971,Compra/Long
My Trading Log 2020.xlsx,Trades - Futuros,17,2020,Futuros,CCMK20,C,2020-02-27,2020-03-09,4500.0,Compra/Long
My Trading Log 2020.xlsx,Trades - Futuros,18,2020,Futuros,BGIK20,C,2020-02-27,2020-03-09,-2277.0,Compra/Long
My Trading Log 2020.xlsx,Trades - Futuros,19,2020,Futuros,CCMH20,V,2020-03-18,-,-468.0,Venda/Short
My Trading Log 2020.xlsx,Trades - Futuros,20,2020,Futuros,BGIK20,V,2020-03-18,-,7372.199999999997,Venda/Short
My Trading Log 2020.xlsx,Trades - Futuros,21,2020,Futuros,CCMH20,C,2020-03-18,-,10548.0,Compra/Long
My Trading Log 2020.xlsx,Trades - Futuros,22,2020,Futuros,ICFU20,V,2020-03-31,2020-04-01,1404.5,Venda/Short
My Trading Log 2020.xlsx,Trades - Futuros,23,2020,Futuros,BGIK20,V,2020-03-31,2020-04-02,-6345.900000000023,Venda/Short
My Trading Log 2020.xlsx,Trades - Futuros,24,2020,Futuros,BGIK20,V,2020-03-31,2020-04-02,224.39999999999418,Venda/Short
My Trading Log 2020.xlsx,Trades - Futuros,25,2020,Futuros,BGIK20,V,2020-04-03,2020-04-06,-5280.0,Venda/Short
My Trading Log 2020.xlsx,Trades - Futuros,26,2020,Futuros,CCMK20,V,2020-04-09,2020-04-13,-2640.0,Venda/Short
My Trading Log 2020.xlsx,Trades - Futuros,27,2020,Futuros,WDOK20,C,2020-04-23,2020-04-23,-1060.0,Compra/Long
My Trading Log 2020.xlsx,Trades - Futuros,28,2020,Futuros,WDOK20,C,2020-04-23,2020-04-23,-880.0,Compra/Long
My Trading Log 2020.xlsx,Trades - Futuros,29,2020,Futuros,CCMK20,V,2020-04-16,2020-04-23,-1062.5999999999913,Venda/Short
My Trading Log 2020.xlsx,Trades - Futuros,30,2020,Futuros,CCMK20,V,2020-04-22,2020-04-23,-818.3999999999942,Venda/Short
My Trading Log 2020.xlsx,Trades - Futuros,31,2020,Futuros,ICFU20,V,2020-04-20,2020-05-05,3002.9999999999854,Venda/Short
My Trading Log 2020.xlsx,Trades - Futuros,32,2020,Futuros,ICFU20,V,2020-05-06,2020-05-08,-2650.0,Venda/Short
My Trading Log 2020.xlsx,Trades - Futuros,33,2020,Futuros,CCMN20,C,2020-05-05,2020-05-25,922.5,Compra/Long
My Trading Log 2020.xlsx,Trades - Futuros,34,2020,Futuros,BGIK20,C,2020-05-05,2020-05-25,2491.5,Compra/Long
My Trading Log 2020.xlsx,Trades - Futuros,35,2020,Futuros,BGIK20,C,2020-05-11,2020-05-25,4290.0,Compra/Long
My Trading Log 2020.xlsx,Trades - Futuros,36,2020,Futuros,WDON20,C,2020-05-29,2020-06-01,-2249.9999999999854,Compra/Long
My Trading Log 2020.xlsx,Trades - Futuros,37,2020,Futuros,WDON20,C,2020-06-01,2020-06-02,-1389.9999999999854,Compra/Long
My Trading Log 2020.xlsx,Trades - Futuros,38,2020,Futuros,ICFU20,V,2020-05-12,2020-06-08,4478.5,Venda/Short
My Trading Log 2020.xlsx,Trades - Futuros,39,2020,Futuros,ICFU20,V,2020-05-12,2020-06-08,1722.5,Venda/Short
My Trading Log 2020.xlsx,Trades - Futuros,40,2020,Futuros,ICFU20,V,2020-06-10,2020-06-23,498.20000000001164,Venda/Short
My Trading Log 2020.xlsx,Trades - Futuros,41,2020,Futuros,CCMN20,C,2020-06-16,2020-06-23,1350.0,Compra/Long
My Trading Log 2020.xlsx,Trades - Futuros,42,2020,Futuros,CCMN20,C,2020-06-17,2020-06-23,337.5,Compra/Long
My Trading Log 2020.xlsx,Trades - Futuros,43,2020,Futuros,WDON20,C,2020-06-01,2020-06-23,-490.0,Compra/Long
My Trading Log 2020.xlsx,Trades - Futuros,44,2020,Futuros,ICFU20,V,2020-06-25,-,-2332.0,Venda/Short
My Trading Log 2020.xlsx,Trades - Futuros,45,2020,Futuros,WDON20,C,2020-06-24,-,1575.0,Compra/Long
My Trading Log 2020.xlsx,Trades - Futuros,46,2020,Futuros,CCMU20,C,2020-07-01,2020-07-13,630.0,Compra/Long
My Trading Log 2020.xlsx,Trades - Futuros,47,2020,Futuros,CCMU20,C,2020-07-06,2020-07-13,-1323.0,Compra/Long
My Trading Log 2020.xlsx,Trades - Futuros,48,2020,Futuros,CCMU20,C,2020-07-09,2020-07-13,-1498.5,Compra/Long
My Trading Log 2020.xlsx,Trades - Futuros,49,2020,Futuros,WDON20,V,2020-07-22,2020-07-22,510.0,Venda/Short
My Trading Log 2020.xlsx,Trades - Futuros,50,2020,Futuros,BGIV20,C,2020-07-24,2020-08-07,1019.6999999999825,Compra/Long
My Trading Log 2020.xlsx,Trades - Futuros,51,2020,Futuros,WDOV20,C,2020-08-17,2020-08-17,750.0,Compra/Long
My Trading Log 2020.xlsx,Trades - Futuros,52,2020,Futuros,WDOV20,C,2020-08-20,2020-08-20,119.9999999999709,Compra/Long
My Trading Log 2020.xlsx,Trades - Futuros,53,2020,Futuros,CCMU20,C,2020-08-12,2020-08-14,9450.0,Compra/Long
My Trading Log 2020.xlsx,Trades - Futuros,54,2020,Futuros,CCMU20,C,2020-07-28,2020-08-26,41364.0,Compra/Long
My Trading Log 2020.xlsx,Trades - Futuros,55,2020,Futuros,CCMU20,C,2020-07-29,2020-08-26,22770.0,Compra/Long
My Trading Log 2020.xlsx,Trades - Futuros,56,2020,Futuros,CCMU20,C,2020-08-03,2020-08-26,14958.0,Compra/Long
My Trading Log 2020.xlsx,Trades - Futuros,57,2020,Futuros,CCMU20,C,2020-08-06,2020-08-26,12780.0,Compra/Long
My Trading Log 2020.xlsx,Trades - Futuros,58,2020,Futuros,CCMU20,C,2020-08-06,2020-08-26,3105.0,Compra/Long
My Trading Log 2020.xlsx,Trades - Futuros,59,2020,Futuros,CCMU20,C,2020-08-26,2020-08-26,-2502.0,Compra/Long
My Trading Log 2020.xlsx,Trades - Futuros,60,2020,Futuros,WDON20,V,2020-08-28,2020-08-28,2099.999999999767,Venda/Short
My Trading Log 2020.xlsx,Trades - Futuros,61,2020,Futuros,CCMU20,V,2020-09-02,-,-1845.0,Venda/Short
My Trading Log 2020.xlsx,Trades - Futuros,62,2020,Futuros,WDON20,V,2020-09-03,2020-09-03,100.0,Venda/Short
My Trading Log 2020.xlsx,Trades - Futuros,63,2020,Futuros,BGIV20,C,2020-08-17,2020-09-04,23925.0,Compra/Long
My Trading Log 2020.xlsx,Trades - Futuros,64,2020,Futuros,BGIV20,C,2020-08-20,2020-09-04,14031.599999999977,Compra/Long
My Trading Log 2020.xlsx,Trades - Futuros,65,2020,Futuros,BGIV20,C,2020-08-31,2020-09-04,792.0,Compra/Long
My Trading Log 2020.xlsx,Trades - Futuros,66,2020,Futuros,WDON20,V,2020-09-10,2020-09-10,-1440.0,Venda/Short
My Trading Log 2020.xlsx,Trades - Futuros,67,2020,Futuros,BGIV20,C,2020-09-09,2020-09-21,825.0,Compra/Long
My Trading Log 2020.xlsx,Trades - Futuros,68,2020,Futuros,BGIV20,C,2020-09-09,2020-09-21,0.0,Compra/Long
My Trading Log 2020.xlsx,Trades - Futuros,69,2020,Futuros,BGIV20,C,2020-09-11,2020-09-21,-1346.4000000000233,Compra/Long
My Trading Log 2020.xlsx,Trades - Futuros,70,2020,Futuros,BGIV20,C,2020-09-15,2020-09-21,-1831.5,Compra/Long
My Trading Log 2020.xlsx,Trades - Futuros,71,2020,Futuros,WDOV20,C,2020-09-23,2020-09-23,1600.0,Compra/Long
My Trading Log 2020.xlsx,Trades - Futuros,72,2020,Futuros,WDOV20,C,2020-09-23,2020-09-23,480.0,Compra/Long
My Trading Log 2020.xlsx,Trades - Futuros,73,2020,Futuros,WDOV20,C,2020-09-28,2020-09-30,-435.0,Compra/Long
My Trading Log 2020.xlsx,Trades - Futuros,74,2020,Futuros,BGIV20,C,2020-09-23,2020-10-01,15708.0,Compra/Long
My Trading Log 2020.xlsx,Trades - Futuros,75,2020,Futuros,BGIV20,C,2020-09-25,2020-10-09,6039.000000000058,Compra/Long
My Trading Log 2020.xlsx,Trades - Futuros,76,2020,Futuros,BGIV20,C,2020-09-29,2020-10-09,3742.2000000001863,Compra/Long
My Trading Log 2020.xlsx,Trades - Futuros,77,2020,Futuros,CCMX20,C,2020-09-23,2020-10-01,26027.999999999884,Compra/Long
My Trading Log 2020.xlsx,Trades - Futuros,78,2020,Futuros,CCMX20,C,2020-09-22,2020-10-22,107406.0,Compra/Long
My Trading Log 2020.xlsx,Trades - Futuros,79,2020,Futuros,CCMX20,C,2020-09-23,2020-10-22,50274.0,Compra/Long
My Trading Log 2020.xlsx,Trades - Futuros,80,2020,Futuros,CCMX20,C,2020-09-25,2020-10-22,15957.0,Compra/Long
My Trading Log 2020.xlsx,Trades - Futuros,81,2020,Futuros,BGIX20,C,2020-10-13,2020-10-22,23331.0,Compra/Long
My Trading Log 2020.xlsx,Trades - Futuros,82,2020,Futuros,WDOZ20,C,2020-10-28,2020-11-04,-2434.7999999999593,Compra/Long
My Trading Log 2020.xlsx,Trades - Futuros,83,2020,Futuros,WDOZ20,V,2020-11-06,2020-11-06,-2060.0,Venda/Short
My Trading Log 2020.xlsx,Trades - Futuros,84,2020,Futuros,BGIX20,C,2020-11-03,2020-11-09,1320.0,Compra/Long
My Trading Log 2020.xlsx,Trades - Futuros,85,2020,Futuros,BGIX20,C,2020-11-10,2020-11-11,-17608.800000000047,Compra/Long
My Trading Log 2020.xlsx,Trades - Futuros,86,2020,Futuros,WDOZ20,V,2020-11-18,2020-11-18,979.9999999999709,Venda/Short
My Trading Log 2020.xlsx,Trades - Futuros,87,2020,Futuros,WDOZ20,V,2020-11-18,2020-11-18,-1440.0,Venda/Short
My Trading Log 2020.xlsx,Trades - Futuros,88,2020,Futuros,CCMF21,C,2020-12-01,2020-12-02,12190.5,Compra/Long
My Trading Log 2020.xlsx,Trades - Futuros,89,2020,Futuros,CCMF21,C,2020-12-02,2020-12-03,-7276.5,Compra/Long
My Trading Log 2020.xlsx,Trades - Futuros,90,2020,Futuros,BGIZ20,V,2020-12-07,2020-12-09,244.20000000001164,Venda/Short
My Trading Log 2020.xlsx,Trades - Futuros,91,2020,Futuros,WDOF21,V,2020-12-10,2020-12-10,-170.0,Venda/Short
My Trading Log 2020.xlsx,Trades - Futuros,92,2020,Futuros,WDOF21,V,2020-12-11,2020-12-11,-525.0,Venda/Short
My Trading Log 2020.xlsx,Trades - Futuros,93,2020,Futuros,BGIZ20,V,2020-12-11,2020-12-18,-6732.0,Venda/Short
My Trading Log 2020.xlsx,Trades - Futuros,94,2020,Futuros,CCMF21,C,2020-12-21,-,8352.0,Compra/Long
My Trading Log 2020.xlsx,Trades - Futuros,95,2020,Futuros,CCMF21,C,2020-12-22,-,6034.5,Compra/Long
My Trading Log 2020.xlsx,Trades - Futuros,96,2020,Futuros,CCMF21,C,2020-12-29,-,405.0,Compra/Long
My Trading Log 2020.xlsx,Trades - Ações,3,2020,Ações,LAME4,COMPRA,2020-01-02,2020-01-07,-2235.0,Compra/Long
My Trading Log 2020.xlsx,Trades - Ações,4,2020,Ações,BPAN4,COMPRA,2020-01-07,-,-760.0,Compra/Long
My Trading Log 2020.xlsx,Trades - Ações,5,2020,Ações,TECN3,COMPRA,2020-01-08,2020-01-17,-800.0,Compra/Long
My Trading Log 2020.xlsx,Trades - Ações,6,2020,Ações,CARD3,COMPRA,2020-01-20,2020-01-20,-1700.0,Compra/Long
My Trading Log 2020.xlsx,Trades - Ações,7,2020,Ações,JFEN3,COMPRA,2020-01-14,2020-01-21,3384.0,Compra/Long
My Trading Log 2020.xlsx,Trades - Ações,8,2020,Ações,BTOW3,COMPRA,2020-01-02,2020-01-23,8040.000000000007,Compra/Long
My Trading Log 2020.xlsx,Trades - Ações,9,2020,Ações,MRFG3,COMPRA,2020-01-14,2020-01-23,1720.0,Compra/Long
My Trading Log 2020.xlsx,Trades - Ações,10,2020,Ações,ANIM3,COMPRA,2020-01-20,2020-01-23,2280.0000000000073,Compra/Long
My Trading Log 2020.xlsx,Trades - Ações,11,2020,Ações,VVAR3,COMPRA,2020-01-13,2020-01-23,4860.0,Compra/Long
My Trading Log 2020.xlsx,Trades - Ações,12,2020,Ações,TCSA3,COMPRA,2020-01-20,2020-01-29,-500.0,Compra/Long
My Trading Log 2020.xlsx,Trades - Ações,13,2020,Ações,RSID3,COMPRA,2020-01-24,2020-01-29,-675.0,Compra/Long
My Trading Log 2020.xlsx,Trades - Ações,14,2020,Ações,EQTL3,COMPRA,2020-02-03,2020-02-07,728.0,Compra/Long
My Trading Log 2020.xlsx,Trades - Ações,15,2020,Ações,JFEN3,COMPRA,2020-02-03,2020-02-07,-204.0,Compra/Long
My Trading Log 2020.xlsx,Trades - Ações,16,2020,Ações,GNDI3,COMPRA,2020-02-03,2020-02-07,-1775.9999999999927,Compra/Long
My Trading Log 2020.xlsx,Trades - Ações,17,2020,Ações,MRFG3,COMPRA,2020-02-04,2020-02-07,-1099.9999999999964,Compra/Long
My Trading Log 2020.xlsx,Trades - Ações,18,2020,Ações,LAME4,COMPRA,2020-02-21,2020-02-26,-3855.0,Compra/Long
My Trading Log 2020.xlsx,Trades - Ações,19,2020,Ações,CVCB3,VENDA,2020-01-21,2020-03-03,12224.0,Venda/Short
My Trading Log 2020.xlsx,Trades - Ações,20,2020,Ações,CIEL3,VENDA,2020-01-26,2020-03-04,-2400.0,Venda/Short
My Trading Log 2020.xlsx,Trades - Ações,21,2020,Ações,GOLL4,VENDA,2020-03-16,2020-03-16,-208.0,Venda/Short
My Trading Log 2020.xlsx,Trades - Ações,22,2020,Ações,CIEL3,VENDA,2020-03-16,2020-03-16,-500.0,Venda/Short
My Trading Log 2020.xlsx,Trades - Ações,23,2020,Ações,CVCB3,VENDA,2020-03-18,2020-03-19,2114.999999999998,Venda/Short
My Trading Log 2020.xlsx,Trades - Ações,24,2020,Ações,SMLS3,VENDA,2020-03-18,2020-03-19,5010.0,Venda/Short
My Trading Log 2020.xlsx,Trades - Ações,25,2020,Ações,AZUL4,VENDA,2020-03-18,2020-03-19,-135.0,Venda/Short
My Trading Log 2020.xlsx,Trades - Ações,26,2020,Ações,VVAR3,VENDA,2020-03-18,2020-03-19,-960.0,Venda/Short
My Trading Log 2020.xlsx,Trades - Ações,27,2020,Ações,ABEV3,VENDA,2020-03-23,2020-03-24,-665.0,Venda/Short
My Trading Log 2020.xlsx,Trades - Ações,28,2020,Ações,FLRY3,VENDA,2020-03-23,2020-03-24,-2380.0,Venda/Short
My Trading Log 2020.xlsx,Trades - Ações,29,2020,Ações,CVCB3,VENDA,2020-03-31,2020-04-01,2074.0,Venda/Short
My Trading Log 2020.xlsx,Trades - Ações,30,2020,Ações,EMBR3,VENDA,2020-03-27,2020-04-07,-360.0,Venda/Short
My Trading Log 2020.xlsx,Trades - Ações,31,2020,Ações,SMLS3,VENDA,2020-03-31,2020-04-07,-1300.0,Venda/Short
My Trading Log 2020.xlsx,Trades - Ações,32,2020,Ações,WEGE3,COMPRA,2020-04-22,2020-04-24,-5072.0,Compra/Long
My Trading Log 2020.xlsx,Trades - Ações,33,2020,Ações,CIEL3,VENDA,2020-04-23,2020-04-28,-440.0,Venda/Short
My Trading Log 2020.xlsx,Trades - Ações,34,2020,Ações,CVCB3,VENDA,2020-04-24,2020-04-28,-1056.0000000000018,Venda/Short
My Trading Log 2020.xlsx,Trades - Ações,35,2020,Ações,EMBR3,VENDA,2020-03-27,2020-04-28,-23.99999999999818,Venda/Short
My Trading Log 2020.xlsx,Trades - Ações,36,2020,Ações,EMBR3,VENDA,2020-03-27,2020-04-28,202.0,Venda/Short
My Trading Log 2020.xlsx,Trades - Ações,37,2020,Ações,BBDC4,VENDA,2020-04-23,-,-820.0,Venda/Short
My Trading Log 2020.xlsx,Trades - Ações,38,2020,Ações,COGN3,VENDA,2020-04-24,2020-04-28,-1575.0,Venda/Short
My Trading Log 2020.xlsx,Trades - Ações,39,2020,Ações,UGPA3,VENDA,2020-05-13,2020-05-14,-3175.0,Venda/Short
My Trading Log 2020.xlsx,Trades - Ações,40,2020,Ações,EMBR3,VENDA,2020-05-04,2020-05-15,2080.0,Venda/Short
My Trading Log 2020.xlsx,Trades - Ações,41,2020,Ações,CIEL3,VENDA,2020-05-04,2020-05-15,875.0,Venda/Short
My Trading Log 2020.xlsx,Trades - Ações,42,2020,Ações,CVCB3,VENDA,2020-05-06,2020-05-15,1222.0,Venda/Short
